#var#ID#PuntoComa#if#AbreParent#CierraParent#do#AbreCorchetes#CierraCorchetes#while#int#boolean#string#IGUAL#return#print#input#COMA#function#AND#IGUALIGUAL#Suma#digito#true#false#cadena#MASMAS#$
0#s4#s9# #s5# # #s6# # # # # # # #s10#s11#s12# #s8# # # # # # # # #r3
1# # # # # # # # # # # # # # # # # # # # # # # # # # # #acc
2#s4#s9# #s5# # #s6# # # # # # # #s10#s11#s12# #s8# # # # # # # # #r3
3#s4#s9# #s5# # #s6# # # # # # # #s10#s11#s12# #s8# # # # # # # # #r3
4# # # # # # # # # # #s16#s17#s18# # # # # # # # # # # # # # # 
5# # # # #s19# # # # # # # # # # # # # # # # # # # # # # # 
6# # # # # # # #s20# # # # # # # # # # # # # # # # # # # # 
7#r7#r7# #r7# # #r7# # # # # # # #r7#r7#r7# #r7# # # # # # # # #r7
8# #r24# # # # # # # # #s16#s17#s18# # # # # # # # # # # # # # # 
9# # # # #s24# # # # # # # # #s23# # # # # # # # # # # # # # 
10# #s30#r17# #s35# # # # # # # # # # # # # # # # # #s31#s32#s33#s34# # 
11# # # # #s36# # # # # # # # # # # # # # # # # # # # # # # 
12# # # # #s37# # # # # # # # # # # # # # # # # # # # # # # 
13# # # # # # # # # # # # # # # # # # # # # # # # # # # #r1
14# # # # # # # # # # # # # # # # # # # # # # # # # # # #r2
15# #s38# # # # # # # # # # # # # # # # # # # # # # # # # # 
16# #r8# # # # # # # # # # # # # # # # # # # # # # # # # # 
17# #r9# # # # # # # # # # # # # # # # # # # # # # # # # # 
18# #r10# # # # # # # # # # # # # # # # # # # # # # # # # # 
19# #s43# # #s48# # # # # # # # # # # # # # # # # #s44#s45#s46#s47# # 
20#s51#s55# #s52# # #s53# #r26# # # # # #s56#s57#s58# # # # # # # # # # # 
21# #s59# # # # # # # # # # # # # # # # # # # # # # # # # # 
22# #r23# # # # # # # # # # # # # # # # # # # # # # # # # # 
23# #s30# # #s35# # # # # # # # # # # # # # # # # #s31#s32#s33#s34# # 
24# #s66# # #s71#r19# # # # # # # # # # # # # # # # #s67#s68#s69#s70# # 
25# # #s72# # # # # # # # # # # # # # # # # # # # # # # # # 
26# # #r16# # # # # # # # # # # # # # # # #s73# # # # # # # # 
27# # #r32# # # # # # # # # # # # # # # # #r32#s74# # # # # # # 
28# # #r34# # # # # # # # # # # # # # # # #r34#r34#s75# # # # # # 
29# # #r36# # # # # # # # # # # # # # # # #r36#r36#r36# # # # # # 
30# # #r37# #s76# # # # # # # # # # # # # # #r37#r37#r37# # # # #s77# 
31# # #r38# # # # # # # # # # # # # # # # #r38#r38#r38# # # # # # 
32# # #r39# # # # # # # # # # # # # # # # #r39#r39#r39# # # # # # 
33# # #r40# # # # # # # # # # # # # # # # #r40#r40#r40# # # # # # 
34# # #r41# # # # # # # # # # # # # # # # #r41#r41#r41# # # # # # 
35# #s43# # #s48# # # # # # # # # # # # # # # # # #s44#s45#s46#s47# # 
36# #s43# # #s48# # # # # # # # # # # # # # # # # #s44#s45#s46#s47# # 
37# #s80# # # # # # # # # # # # # # # # # # # # # # # # # # 
38# # #s81# # # # # # # # # # # # # # # # # # # # # # # # # 
39# # # # # #s82# # # # # # # # # # # # # #s83# # # # # # # # 
40# # # # # #r32# # # # # # # # # # # # # #r32#s84# # # # # # # 
41# # # # # #r34# # # # # # # # # # # # # #r34#r34#s85# # # # # # 
42# # # # # #r36# # # # # # # # # # # # # #r36#r36#r36# # # # # # 
43# # # # #s86#r37# # # # # # # # # # # # # #r37#r37#r37# # # # #s87# 
44# # # # # #r38# # # # # # # # # # # # # #r38#r38#r38# # # # # # 
45# # # # # #r39# # # # # # # # # # # # # #r39#r39#r39# # # # # # 
46# # # # # #r40# # # # # # # # # # # # # #r40#r40#r40# # # # # # 
47# # # # # #r41# # # # # # # # # # # # # #r41#r41#r41# # # # # # 
48# #s43# # #s48# # # # # # # # # # # # # # # # # #s44#s45#s46#s47# # 
49# # # # # # # # #s89# # # # # # # # # # # # # # # # # # # 
50#s51#s55# #s52# # #s53# #r26# # # # # #s56#s57#s58# # # # # # # # # # # 
51# # # # # # # # # # #s16#s17#s18# # # # # # # # # # # # # # # 
52# # # # #s92# # # # # # # # # # # # # # # # # # # # # # # 
53# # # # # # # #s93# # # # # # # # # # # # # # # # # # # # 
54#r7#r7# #r7# # #r7# #r7# # # # # #r7#r7#r7# # # # # # # # # # # 
55# # # # #s95# # # # # # # # #s94# # # # # # # # # # # # # # 
56# #s30#r17# #s35# # # # # # # # # # # # # # # # # #s31#s32#s33#s34# # 
57# # # # #s97# # # # # # # # # # # # # # # # # # # # # # # 
58# # # # #s98# # # # # # # # # # # # # # # # # # # # # # # 
59# # # # #s99# # # # # # # # # # # # # # # # # # # # # # # 
60# # #s100# # # # # # # # # # # # # # # # #s73# # # # # # # # 
61# # # # # #s101# # # # # # # # # # # # # # # # # # # # # # 
62# # # # # #r21# # # # # # # # # # # #s104# #s103# # # # # # # # 
63# # # # # #r32# # # # # # # # # # # #r32# #r32#s105# # # # # # # 
64# # # # # #r34# # # # # # # # # # # #r34# #r34#r34#s106# # # # # # 
65# # # # # #r36# # # # # # # # # # # #r36# #r36#r36#r36# # # # # # 
66# # # # #s107#r37# # # # # # # # # # # #r37# #r37#r37#r37# # # # #s108# 
67# # # # # #r38# # # # # # # # # # # #r38# #r38#r38#r38# # # # # # 
68# # # # # #r39# # # # # # # # # # # #r39# #r39#r39#r39# # # # # # 
69# # # # # #r40# # # # # # # # # # # #r40# #r40#r40#r40# # # # # # 
70# # # # # #r41# # # # # # # # # # # #r41# #r41#r41#r41# # # # # # 
71# #s43# # #s48# # # # # # # # # # # # # # # # # #s44#s45#s46#s47# # 
72#r12#r12# #r12# # #r12# # # # # # # #r12#r12#r12# #r12# # # # # # # # #r12
73# #s30# # #s35# # # # # # # # # # # # # # # # # #s31#s32#s33#s34# # 
74# #s30# # #s35# # # # # # # # # # # # # # # # # #s31#s32#s33#s34# # 
75# #s30# # #s35# # # # # # # # # # # # # # # # # #s31#s32#s33#s34# # 
76# #s66# # #s71#r19# # # # # # # # # # # # # # # # #s67#s68#s69#s70# # 
77# # #r44# # # # # # # # # # # # # # # # #r44#r44#r44# # # # # # 
78# # # # # #s114# # # # # # # # # # # # # #s83# # # # # # # # 
79# # # # # #s115# # # # # # # # # # # # # #s83# # # # # # # # 
80# # # # # #s116# # # # # # # # # # # # # # # # # # # # # # 
81#r4#r4# #r4# # #r4# # # # # # # #r4#r4#r4# #r4# # # # # # # # #r4
82# #s9# # # # # # # # # # # # #s10#s11#s12# # # # # # # # # # # 
83# #s43# # #s48# # # # # # # # # # # # # # # # # #s44#s45#s46#s47# # 
84# #s43# # #s48# # # # # # # # # # # # # # # # # #s44#s45#s46#s47# # 
85# #s43# # #s48# # # # # # # # # # # # # # # # # #s44#s45#s46#s47# # 
86# #s66# # #s71#r19# # # # # # # # # # # # # # # # #s67#s68#s69#s70# # 
87# # # # # #r44# # # # # # # # # # # # # #r44#r44#r44# # # # # # 
88# # # # # #s122# # # # # # # # # # # # # #s83# # # # # # # # 
89# # # # # # # # # #s123# # # # # # # # # # # # # # # # # # 
90# # # # # # # # #r25# # # # # # # # # # # # # # # # # # # 
91# #s124# # # # # # # # # # # # # # # # # # # # # # # # # # 
92# #s43# # #s48# # # # # # # # # # # # # # # # # #s44#s45#s46#s47# # 
93#s51#s55# #s52# # #s53# #r26# # # # # #s56#s57#s58# # # # # # # # # # # 
94# #s30# # #s35# # # # # # # # # # # # # # # # # #s31#s32#s33#s34# # 
95# #s66# # #s71#r19# # # # # # # # # # # # # # # # #s67#s68#s69#s70# # 
96# # #s129# # # # # # # # # # # # # # # # # # # # # # # # # 
97# #s43# # #s48# # # # # # # # # # # # # # # # # #s44#s45#s46#s47# # 
98# #s131# # # # # # # # # # # # # # # # # # # # # # # # # # 
99# # # # # #r28# # # # #s16#s17#s18# # # # # # # # # # # # # # # 
100#r11#r11# #r11# # #r11# # # # # # # #r11#r11#r11# #r11# # # # # # # # #r11
101# # #s134# # # # # # # # # # # # # # # # # # # # # # # # # 
102# # # # # #r18# # # # # # # # # # # # # # # # # # # # # # 
103# #s66# # #s71# # # # # # # # # # # # # # # # # #s67#s68#s69#s70# # 
104# #s66# # #s71# # # # # # # # # # # # # # # # # #s67#s68#s69#s70# # 
105# #s66# # #s71# # # # # # # # # # # # # # # # # #s67#s68#s69#s70# # 
106# #s66# # #s71# # # # # # # # # # # # # # # # # #s67#s68#s69#s70# # 
107# #s66# # #s71#r19# # # # # # # # # # # # # # # # #s67#s68#s69#s70# # 
108# # # # # #r44# # # # # # # # # # # #r44# #r44#r44#r44# # # # # # 
109# # # # # #s140# # # # # # # # # # # # # #s83# # # # # # # # 
110# # #r31# # # # # # # # # # # # # # # # #r31#s74# # # # # # # 
111# # #r33# # # # # # # # # # # # # # # # #r33#r33#s75# # # # # # 
112# # #r35# # # # # # # # # # # # # # # # #r35#r35#r35# # # # # # 
113# # # # # #s141# # # # # # # # # # # # # # # # # # # # # # 
114# # #r43# # # # # # # # # # # # # # # # #r43#r43#r43# # # # # # 
115# # #s142# # # # # # # # # # # # # # # # # # # # # # # # # 
116# # #s143# # # # # # # # # # # # # # # # # # # # # # # # # 
117#r5#r5# #r5# # #r5# # # # # # # #r5#r5#r5# #r5# # # # # # # # #r5
118# # # # # #r31# # # # # # # # # # # # # #r31#s84# # # # # # # 
119# # # # # #r33# # # # # # # # # # # # # #r33#r33#s85# # # # # # 
120# # # # # #r35# # # # # # # # # # # # # #r35#r35#r35# # # # # # 
121# # # # # #s144# # # # # # # # # # # # # # # # # # # # # # 
122# # # # # #r43# # # # # # # # # # # # # #r43#r43#r43# # # # # # 
123# # # # #s145# # # # # # # # # # # # # # # # # # # # # # # 
124# # #s146# # # # # # # # # # # # # # # # # # # # # # # # # 
125# # # # # #s147# # # # # # # # # # # # # #s83# # # # # # # # 
126# # # # # # # # #s148# # # # # # # # # # # # # # # # # # # 
127# # #s149# # # # # # # # # # # # # # # # #s73# # # # # # # # 
128# # # # # #s150# # # # # # # # # # # # # # # # # # # # # # 
129#r12#r12# #r12# # #r12# #r12# # # # # #r12#r12#r12# # # # # # # # # # # 
130# # # # # #s151# # # # # # # # # # # # # #s83# # # # # # # # 
131# # # # # #s152# # # # # # # # # # # # # # # # # # # # # # 
132# # # # # #s153# # # # # # # # # # # # # # # # # # # # # # 
133# #s154# # # # # # # # # # # # # # # # # # # # # # # # # # 
134#r15#r15# #r15# # #r15# # # # # # # #r15#r15#r15# #r15# # # # # # # # #r15
135# # # # # #r31# # # # # # # # # # # #r31# #r31#s105# # # # # # # 
136# # # # # #r21# # # # # # # # # # # #s104# #s103# # # # # # # # 
137# # # # # #r33# # # # # # # # # # # #r33# #r33#r33#s106# # # # # # 
138# # # # # #r35# # # # # # # # # # # #r35# #r35#r35#r35# # # # # # 
139# # # # # #s156# # # # # # # # # # # # # # # # # # # # # # 
140# # # # # #r43# # # # # # # # # # # #r43# #r43#r43#r43# # # # # # 
141# # #r42# # # # # # # # # # # # # # # # #r42#r42#r42# # # # # # 
142#r13#r13# #r13# # #r13# # # # # # # #r13#r13#r13# #r13# # # # # # # # #r13
143#r14#r14# #r14# # #r14# # # # # # # #r14#r14#r14# #r14# # # # # # # # #r14
144# # # # # #r42# # # # # # # # # # # # # #r42#r42#r42# # # # # # 
145# #s43# # #s48# # # # # # # # # # # # # # # # # #s44#s45#s46#s47# # 
146#r4#r4# #r4# # #r4# #r4# # # # # #r4#r4#r4# # # # # # # # # # # 
147# #s55# # # # # # # # # # # # #s56#s57#s58# # # # # # # # # # # 
148# # # # # # # # # #s159# # # # # # # # # # # # # # # # # # 
149#r11#r11# #r11# # #r11# #r11# # # # # #r11#r11#r11# # # # # # # # # # # 
150# # #s160# # # # # # # # # # # # # # # # # # # # # # # # # 
151# # #s161# # # # # # # # # # # # # # # # # # # # # # # # # 
152# # #s162# # # # # # # # # # # # # # # # # # # # # # # # # 
153# # # # # # # #s163# # # # # # # # # # # # # # # # # # # # 
154# # # # # #r30# # # # # # # # # # # #s165# # # # # # # # # # 
155# # # # # #r20# # # # # # # # # # # # # # # # # # # # # # 
156# # # # # #r42# # # # # # # # # # # #r42# #r42#r42#r42# # # # # # 
157# # # # # #s166# # # # # # # # # # # # # #s83# # # # # # # # 
158#r5#r5# #r5# # #r5# #r5# # # # # #r5#r5#r5# # # # # # # # # # # 
159# # # # #s167# # # # # # # # # # # # # # # # # # # # # # # 
160#r15#r15# #r15# # #r15# #r15# # # # # #r15#r15#r15# # # # # # # # # # # 
161#r13#r13# #r13# # #r13# #r13# # # # # #r13#r13#r13# # # # # # # # # # # 
162#r14#r14# #r14# # #r14# #r14# # # # # #r14#r14#r14# # # # # # # # # # # 
163#s51#s55# #s52# # #s53# #r26# # # # # #s56#s57#s58# # # # # # # # # # # 
164# # # # # #r27# # # # # # # # # # # # # # # # # # # # # # 
165# # # # # # # # # # #s16#s17#s18# # # # # # # # # # # # # # # 
166#r6#r6# #r6# # #r6# # # # # # # #r6#r6#r6# #r6# # # # # # # # #r6
167# #s43# # #s48# # # # # # # # # # # # # # # # # #s44#s45#s46#s47# # 
168# # # # # # # # #s171# # # # # # # # # # # # # # # # # # # 
169# #s172# # # # # # # # # # # # # # # # # # # # # # # # # # 
